,ogc_fid,GEOMETRY,in1,id,cultivo,originfid,NDVI_1,SAVI_1,NDVI_2,SAVI_2,NDVI_3,SAVI_3,NDVI_4,SAVI_4,NDVI_5,SAVI_5,NDVI_6,SAVI_6,target_combined,target_compined_maiz_soja_others,target_maiz_others,target_soja_others
7641,7642,b'\x01\x01\x00\x00\x00\x07\xd69\x97\xc8~O\xc0\xfc_ }\xb8]A\xc0',006392,3,MAIZ,377,0.3646804392337799,0.2625585198402405,0.3967115581035614,0.2661009430885315,0.504775881767273,0.1620028167963028,0.4545454680919647,0.12495917081832886,0.3351888656616211,0.16826346516609192,0.32000961899757385,0.2177974432706833,MAIZ_3,MAIZ_3,1,0
7642,7643,b'\x01\x01\x00\x00\x00\x00\\\x1a\xb4\xc2~O\xc0\xfc_ }\xb8]A\xc0',006392,3,MAIZ,377,0.36613917350769043,0.2635493874549866,0.39292317628860474,0.26395559310913086,0.4919472932815552,0.158341184258461,0.4504706561565399,0.12325239181518555,0.33253586292266846,0.16662226617336273,0.31753554940223694,0.21800434589385986,MAIZ_3,MAIZ_3,1,0
7643,7644,b'\x01\x01\x00\x00\x00\xf8\xe1\xfa\xd0\xbc~O\xc0\xfc_ }\xb8]A\xc0',006392,3,MAIZ,377,0.3491961359977722,0.2528194487094879,0.388275682926178,0.261595219373703,0.5138784646987915,0.16224537789821625,0.45224085450172424,0.1227373257279396,0.3590576648712158,0.17770034074783325,0.3155680000782013,0.21825823187828064,MAIZ_3,MAIZ_3,1,0
7644,7645,b'\x01\x01\x00\x00\x00\x16\xcax]\xd4~O\xc0\x03\xda?`\xbe]A\xc0',006392,3,MAIZ,377,0.3557567894458771,0.2567960023880005,0.38913512229919434,0.25755712389945984,0.5146378874778748,0.15909813344478607,0.4474153518676758,0.12299902737140656,0.3290165662765503,0.16323114931583405,0.3207547068595886,0.20660732686519623,MAIZ_3,MAIZ_3,1,0
7645,7646,b'\x01\x01\x00\x00\x00\x0fPYz\xce~O\xc0\x03\xda?`\xbe]A\xc0',006392,3,MAIZ,377,0.3605177700519562,0.26014527678489685,0.38473016023635864,0.2572331130504608,0.5157894492149353,0.16255924105644226,0.44694241881370544,0.12197316437959671,0.3300812840461731,0.1632707715034485,0.3199397623538971,0.212758868932724,MAIZ_3,MAIZ_3,1,0
7646,7647,b'\x01\x01\x00\x00\x00\x07\xd69\x97\xc8~O\xc0\x03\xda?`\xbe]A\xc0',006392,3,MAIZ,377,0.351397842168808,0.25398963689804077,0.38322991132736206,0.25929078459739685,0.5143066644668579,0.16525223851203918,0.45801180601119995,0.12402688711881638,0.3373934030532837,0.16702398657798767,0.32876715064048767,0.22183099389076233,MAIZ_3,MAIZ_3,1,0
7647,7648,b'\x01\x01\x00\x00\x00\x00\\\x1a\xb4\xc2~O\xc0\x03\xda?`\xbe]A\xc0',006392,3,MAIZ,377,0.3492165505886078,0.2526659071445465,0.3855554461479187,0.2602705955505371,0.5118694305419922,0.16304346919059753,0.454054057598114,0.1237315908074379,0.3407043516635895,0.16769686341285706,0.32297229766845703,0.218797966837883,MAIZ_3,MAIZ_3,1,0
7648,7649,b'\x01\x01\x00\x00\x00\xf8\xe1\xfa\xd0\xbc~O\xc0\x03\xda?`\xbe]A\xc0',006392,3,MAIZ,377,0.3521430194377899,0.2543295621871948,0.3847276568412781,0.2604258358478546,0.5036284327507019,0.16321730613708496,0.4597495496273041,0.1260215789079666,0.36074915528297424,0.1782456934452057,0.33172377943992615,0.22544299066066742,MAIZ_3,MAIZ_3,1,0
7649,7650,b'\x01\x01\x00\x00\x00\x0fPYz\xce~O\xc0\x0bT_C\xc4]A\xc0',006392,3,MAIZ,377,0.35447922348976135,0.2566728889942169,0.37046125531196594,0.24955928325653076,0.4911764860153198,0.15754717588424683,0.46090155839920044,0.1234598383307457,0.3541578948497772,0.17078301310539246,0.305395245552063,0.20317195355892181,MAIZ_3,MAIZ_3,1,0
7650,7651,b'\x01\x01\x00\x00\x00\x07\xd69\x97\xc8~O\xc0\x0bT_C\xc4]A\xc0',006392,3,MAIZ,377,0.3598281443119049,0.26022785902023315,0.3852590322494507,0.2590886652469635,0.5,0.16259397566318512,0.4655093848705292,0.12539996206760406,0.36659616231918335,0.17657840251922607,0.3257003426551819,0.22026358544826508,MAIZ_3,MAIZ_3,1,0
7651,7652,b'\x01\x01\x00\x00\x00\x00\\\x1a\xb4\xc2~O\xc0\x0bT_C\xc4]A\xc0',006392,3,MAIZ,377,0.3475176990032196,0.25126901268959045,0.37746408581733704,0.2554067075252533,0.5112727284431458,0.16541177034378052,0.461398720741272,0.1248975545167923,0.3604358732700348,0.1746547520160675,0.3238348364830017,0.22005251049995422,MAIZ_3,MAIZ_3,1,0
7652,7653,b'\x01\x01\x00\x00\x00\xd2\x7f]a\x9f~O\xc0c\xd7\xaa\xbeB]A\xc0',006392,3,MAIZ,379,0.4011499285697937,0.285759299993515,0.4279141128063202,0.2817549407482147,0.5110375285148621,0.20390485227108002,0.3856407105922699,0.14356063306331635,0.29330092668533325,0.1608298271894455,0.41400641202926636,0.27756884694099426,MAIZ_3,MAIZ_3,1,0
7653,7654,b'\x01\x01\x00\x00\x00\xca\x05>~\x99~O\xc0c\xd7\xaa\xbeB]A\xc0',006392,3,MAIZ,379,0.3901740312576294,0.27848830819129944,0.4169255793094635,0.27885523438453674,0.44237545132637024,0.18870759010314941,0.4009389579296112,0.1456233412027359,0.2848612368106842,0.1550273895263672,0.41530609130859375,0.27376678586006165,MAIZ_3,MAIZ_3,1,0
7654,7655,b'\x01\x01\x00\x00\x00\xd9\xf9|D\xa5~O\xc0jQ\xca\xa1H]A\xc0',006392,3,MAIZ,379,0.3831409215927124,0.2751016616821289,0.4065549075603485,0.2709236443042755,0.5078391432762146,0.17280037701129913,0.40994006395339966,0.135896235704422,0.26069310307502747,0.15268805623054504,0.3443374037742615,0.24065367877483368,MAIZ_3,MAIZ_3,1,0
7655,7656,b'\x01\x01\x00\x00\x00\xd2\x7f]a\x9f~O\xc0jQ\xca\xa1H]A\xc0',006392,3,MAIZ,379,0.38387590646743774,0.2751905620098114,0.4145353436470032,0.27438822388648987,0.5157895088195801,0.18888889253139496,0.40533509850502014,0.1429554969072342,0.2703412175178528,0.15357853472232819,0.35759565234184265,0.2467328906059265,MAIZ_3,MAIZ_3,1,0
7656,7657,b'\x01\x01\x00\x00\x00\xca\x05>~\x99~O\xc0jQ\xca\xa1H]A\xc0',006392,3,MAIZ,379,0.3989730179309845,0.28278300166130066,0.4279117286205292,0.2811867594718933,0.47535210847854614,0.18123507499694824,0.3686274290084839,0.12955589592456818,0.2960618734359741,0.16101479530334473,0.41155511140823364,0.2716429531574249,MAIZ_3,MAIZ_3,1,0
7657,7658,b'\x01\x01\x00\x00\x00\xc2\x8b\x1e\x9b\x93~O\xc0jQ\xca\xa1H]A\xc0',006392,3,MAIZ,379,0.3964787423610687,0.28127968311309814,0.42608246207237244,0.2801864445209503,0.4893364906311035,0.1852571666240692,0.39833056926727295,0.13770681619644165,0.2714729309082031,0.14944930374622345,0.40227562189102173,0.2664991617202759,MAIZ_3,MAIZ_3,1,0
7658,7659,"b""\x01\x01\x00\x00\x00\xe1s\x9c'\xab~O\xc0r\xcb\xe9\x84N]A\xc0""",006392,3,MAIZ,379,0.38515129685401917,0.2766079306602478,0.41220608353614807,0.2747277021408081,0.5215517282485962,0.1703692078590393,0.4072936475276947,0.12625941634178162,0.2587456703186035,0.15067905187606812,0.3402441740036011,0.2371801733970642,MAIZ_3,MAIZ_3,1,0
7659,7660,b'\x01\x01\x00\x00\x00\xd9\xf9|D\xa5~O\xc0r\xcb\xe9\x84N]A\xc0',006392,3,MAIZ,379,0.37890881299972534,0.2734772264957428,0.40879881381988525,0.2742648720741272,0.5225988626480103,0.17300498485565186,0.4008975327014923,0.1268739104270935,0.24337799847126007,0.14270921051502228,0.34587153792381287,0.24166665971279144,MAIZ_3,MAIZ_3,1,0
7660,7661,b'\x01\x01\x00\x00\x00\xd2\x7f]a\x9f~O\xc0r\xcb\xe9\x84N]A\xc0',006392,3,MAIZ,379,0.377219557762146,0.27167809009552,0.40966540575027466,0.2744327485561371,0.5240083336830139,0.17546993494033813,0.40808823704719543,0.13089622557163239,0.24415582418441772,0.13960394263267517,0.343984991312027,0.23725153505802155,MAIZ_3,MAIZ_3,1,0
7661,7662,b'\x01\x01\x00\x00\x00\xca\x05>~\x99~O\xc0r\xcb\xe9\x84N]A\xc0',006392,3,MAIZ,379,0.3761789798736572,0.2691181004047394,0.4133598506450653,0.2763179540634155,0.4927726686000824,0.1724931001663208,0.405688613653183,0.12831439077854156,0.256649374961853,0.14116527140140533,0.36748331785202026,0.246377632021904,MAIZ_3,MAIZ_3,1,0
7662,7663,b'\x01\x01\x00\x00\x00\xc2\x8b\x1e\x9b\x93~O\xc0r\xcb\xe9\x84N]A\xc0',006392,3,MAIZ,379,0.37557554244995117,0.26874804496765137,0.4116038978099823,0.27533379197120667,0.48013028502464294,0.16916602849960327,0.4330408573150635,0.1348942369222641,0.27158334851264954,0.1482635736465454,0.3695167303085327,0.24753735959529877,MAIZ_3,MAIZ_3,1,0
7663,7664,b'\x01\x01\x00\x00\x00\xbb\x11\xff\xb7\x8d~O\xc0r\xcb\xe9\x84N]A\xc0',006392,3,MAIZ,379,0.38509315252304077,0.2738746404647827,0.4154582917690277,0.27563992142677307,0.501679003238678,0.17267684638500214,0.4281187951564789,0.12946107983589172,0.25623899698257446,0.13938814401626587,0.35649171471595764,0.23959596455097198,MAIZ_3,MAIZ_3,1,0
7664,7665,"b""\x01\x01\x00\x00\x00\xe1s\x9c'\xab~O\xc0zE\thT]A\xc0""",006392,3,MAIZ,379,0.37354588508605957,0.26975730061531067,0.3935874104499817,0.26715028285980225,0.5401301383972168,0.17554441094398499,0.43658533692359924,0.12929372489452362,0.24724724888801575,0.1389896273612976,0.32425570487976074,0.2258116453886032,MAIZ_3,MAIZ_3,1,0
7665,7666,b'\x01\x01\x00\x00\x00\xd9\xf9|D\xa5~O\xc0zE\thT]A\xc0',006392,3,MAIZ,379,0.37122026085853577,0.2687053978443146,0.3974451720714569,0.2703574299812317,0.533707857131958,0.17745952308177948,0.41578325629234314,0.12660396099090576,0.24641461670398712,0.14055529236793518,0.3156692385673523,0.2210492491722107,MAIZ_3,MAIZ_3,1,0
7666,7667,b'\x01\x01\x00\x00\x00\xd2\x7f]a\x9f~O\xc0zE\thT]A\xc0',006392,3,MAIZ,379,0.37391307950019836,0.26875004172325134,0.4095725119113922,0.27700290083885193,0.5181880593299866,0.1753910481929779,0.4281187951564789,0.12946107983589172,0.2553699314594269,0.1416236013174057,0.32900744676589966,0.22415673732757568,MAIZ_3,MAIZ_3,1,0
7667,7668,b'\x01\x01\x00\x00\x00\xca\x05>~\x99~O\xc0zE\thT]A\xc0',006392,3,MAIZ,379,0.37172776460647583,0.26669448614120483,0.40760475397109985,0.27653631567955017,0.5099519491195679,0.17260336875915527,0.4355171024799347,0.12758509814739227,0.2668082118034363,0.14451827108860016,0.35097697377204895,0.23537540435791016,MAIZ_3,MAIZ_3,1,0
7668,7669,b'\x01\x01\x00\x00\x00\xc2\x8b\x1e\x9b\x93~O\xc0zE\thT]A\xc0',006392,3,MAIZ,379,0.37232646346092224,0.2670632302761078,0.40726393461227417,0.2763417363166809,0.5130674242973328,0.17338085174560547,0.44384580850601196,0.12942075729370117,0.26591232419013977,0.14409811794757843,0.3436654508113861,0.23116381466388702,MAIZ_3,MAIZ_3,1,0
7669,7670,b'\x01\x01\x00\x00\x00\xbb\x11\xff\xb7\x8d~O\xc0zE\thT]A\xc0',006392,3,MAIZ,379,0.3733566701412201,0.2672521770000458,0.40459147095680237,0.2716274559497833,0.5251396298408508,0.1753731369972229,0.4369332194328308,0.1279575079679489,0.2580077350139618,0.14022445678710938,0.33820661902427673,0.22869068384170532,MAIZ_3,MAIZ_3,1,0
7670,7671,b'\x01\x01\x00\x00\x00\xd9\xf9|D\xa5~O\xc0\x81\xbf(KZ]A\xc0',006392,3,MAIZ,379,0.36919423937797546,0.26622703671455383,0.3971408009529114,0.2693656384944916,0.5201109647750854,0.17463520169258118,0.4293808043003082,0.1276160627603531,0.25905296206474304,0.14176830649375916,0.31839844584465027,0.21792082488536835,MAIZ_3,MAIZ_3,1,0
7671,7672,b'\x01\x01\x00\x00\x00\xd2\x7f]a\x9f~O\xc0\x81\xbf(KZ]A\xc0',006392,3,MAIZ,379,0.3745359480381012,0.26855623722076416,0.4017239511013031,0.27216649055480957,0.4924589991569519,0.17264367640018463,0.41539695858955383,0.12437969446182251,0.2573058009147644,0.1387394517660141,0.33584144711494446,0.22348946332931519,MAIZ_3,MAIZ_3,1,0
7672,7673,b'\x01\x01\x00\x00\x00\xca\x05>~\x99~O\xc0\x81\xbf(KZ]A\xc0',006392,3,MAIZ,379,0.37261778116226196,0.26675382256507874,0.4012877941131592,0.2717623710632324,0.5091277956962585,0.17433245480060577,0.4266777038574219,0.1244562491774559,0.26259374618530273,0.14136426150798798,0.32794517278671265,0.22112740576267242,MAIZ_3,MAIZ_3,1,0
7673,7674,b'\x01\x01\x00\x00\x00\xc2\x8b\x1e\x9b\x93~O\xc0\x81\xbf(KZ]A\xc0',006392,3,MAIZ,379,0.37382152676582336,0.26749294996261597,0.4060709476470947,0.27448770403862,0.523549497127533,0.17795823514461517,0.43082675337791443,0.1253727674484253,0.2554174065589905,0.13800382614135742,0.3325141370296478,0.22378432750701904,MAIZ_3,MAIZ_3,1,0
7674,7675,b'\x01\x01\x00\x00\x00\xd2\x7f]a\x9f~O\xc0\x899H.`]A\xc0',006392,3,MAIZ,379,0.3731670081615448,0.2672693133354187,0.4012707769870758,0.2708975076675415,0.49609375,0.1748775988817215,0.4415254592895508,0.12645632028579712,0.2652316689491272,0.1408732682466507,0.36225929856300354,0.2379426658153534,MAIZ_3,MAIZ_3,1,0
7675,7676,b'\x01\x01\x00\x00\x00\xca\x05>~\x99~O\xc0\x899H.`]A\xc0',006392,3,MAIZ,379,0.37408962845802307,0.26676109433174133,0.40282511711120605,0.27245771884918213,0.5097783803939819,0.17952249944210052,0.45309215784072876,0.13052436709403992,0.2716678977012634,0.14446166157722473,0.34773868322372437,0.23118039965629578,MAIZ_3,MAIZ_3,1,0
7676,7677,b'\x01\x01\x00\x00\x00\xedBpRd|O\xc0\xa5\x0c\x1e\xae\x9aYA\xc0',006392,3,MAIZ,384,0.3921971023082733,0.27480548620224,0.39342379570007324,0.2745213508605957,0.47110551595687866,0.17066140472888947,0.4201747477054596,0.12677744030952454,0.2931297719478607,0.15118110179901123,0.4197431802749634,0.20942337810993195,MAIZ_3,MAIZ_3,1,0
7677,7678,b'\x01\x01\x00\x00\x00\xe5\xc8Po^|O\xc0\xa5\x0c\x1e\xae\x9aYA\xc0',006392,3,MAIZ,384,0.3979381322860718,0.27821674942970276,0.38927096128463745,0.2720572352409363,0.4822784960269928,0.1737082153558731,0.4292565882205963,0.12885938584804535,0.290175199508667,0.1498820036649704,0.4140687584877014,0.20714476704597473,MAIZ_3,MAIZ_3,1,0
7678,7679,b'\x01\x01\x00\x00\x00\xdeN1\x8cX|O\xc0\xa5\x0c\x1e\xae\x9aYA\xc0',006392,3,MAIZ,384,0.3872571289539337,0.2727562189102173,0.39560070633888245,0.28185537457466125,0.49292147159576416,0.17531277239322662,0.4366776645183563,0.12813708186149597,0.3007260262966156,0.1549822837114334,0.40641075372695923,0.2046632021665573,MAIZ_3,MAIZ_3,1,0
7679,7680,b'\x01\x01\x00\x00\x00\xd6\xd4\x11\xa9R|O\xc0\xa5\x0c\x1e\xae\x9aYA\xc0',006392,3,MAIZ,384,0.39032110571861267,0.2747824192047119,0.3942181468009949,0.2822496294975281,0.485199511051178,0.17256638407707214,0.428689181804657,0.12554320693016052,0.30237826704978943,0.15707935392856598,0.3887171745300293,0.19886663556098938,MAIZ_3,MAIZ_3,1,0
7680,7681,b'\x01\x01\x00\x00\x00\xedBpRd|O\xc0\xac\x86=\x91\xa0YA\xc0',006392,3,MAIZ,384,0.4160855710506439,0.2886476218700409,0.3816494345664978,0.2613976299762726,0.48468467593193054,0.18162040412425995,0.40058478713035583,0.12908290326595306,0.2984859347343445,0.15976330637931824,0.4003177285194397,0.20111733675003052,MAIZ_3,MAIZ_3,1,0
7681,7682,b'\x01\x01\x00\x00\x00\xe5\xc8Po^|O\xc0\xac\x86=\x91\xa0YA\xc0',006392,3,MAIZ,384,0.41411325335502625,0.28749462962150574,0.383625328540802,0.2625468969345093,0.4670623242855072,0.17658936977386475,0.4036630094051361,0.12985074520111084,0.2938218116760254,0.1576310247182846,0.40310385823249817,0.2022494375705719,MAIZ_3,MAIZ_3,1,0
7682,7683,b'\x01\x01\x00\x00\x00\xdeN1\x8cX|O\xc0\xac\x86=\x91\xa0YA\xc0',006392,3,MAIZ,384,0.401740700006485,0.2809096574783325,0.3932226896286011,0.27599236369132996,0.47090578079223633,0.17661616206169128,0.37867647409439087,0.12146226316690445,0.29110318422317505,0.15710626542568207,0.3948717713356018,0.1992700695991516,MAIZ_3,MAIZ_3,1,0
7683,7684,b'\x01\x01\x00\x00\x00\xd6\xd4\x11\xa9R|O\xc0\xac\x86=\x91\xa0YA\xc0',006392,3,MAIZ,384,0.3892647922039032,0.274432897567749,0.3976615071296692,0.2850243151187897,0.48341837525367737,0.17311206459999084,0.4141176640987396,0.1262151449918747,0.2918316125869751,0.15638257563114166,0.37963324785232544,0.19297897815704346,MAIZ_3,MAIZ_3,1,0
7684,7685,b'\x01\x01\x00\x00\x00\xceZ\xf2\xc5L|O\xc0\xac\x86=\x91\xa0YA\xc0',006392,3,MAIZ,384,0.39128467440605164,0.2756919860839844,0.39303699135780334,0.28143617510795593,0.4767822027206421,0.16748352348804474,0.4133874177932739,0.12262333929538727,0.28550514578819275,0.1513192057609558,0.39164090156555176,0.2001582384109497,MAIZ_3,MAIZ_3,1,0
7685,7686,b'\x01\x01\x00\x00\x00\xedBpRd|O\xc0\xb4\x00]t\xa6YA\xc0',006392,3,MAIZ,384,0.4125550091266632,0.2867339253425598,0.3798486292362213,0.26105332374572754,0.49733883142471313,0.1885368376970291,0.44685468077659607,0.1452295184135437,0.29342153668403625,0.16061222553253174,0.4038386046886444,0.2047530710697174,MAIZ_3,MAIZ_3,1,0
7686,7687,b'\x01\x01\x00\x00\x00\xe5\xc8Po^|O\xc0\xb4\x00]t\xa6YA\xc0',006392,3,MAIZ,384,0.4073390066623688,0.2836708426475525,0.37173762917518616,0.25629526376724243,0.4208754003047943,0.1658802628517151,0.40470343828201294,0.1346019208431244,0.3061511218547821,0.16653919219970703,0.42165806889533997,0.2120063751935959,MAIZ_3,MAIZ_3,1,0
7687,7688,b'\x01\x01\x00\x00\x00\xdeN1\x8cX|O\xc0\xb4\x00]t\xa6YA\xc0',006392,3,MAIZ,384,0.4066985547542572,0.2851741313934326,0.3732007145881653,0.2579401433467865,0.4938632547855377,0.18886902928352356,0.4523371458053589,0.14496344327926636,0.305919885635376,0.16551591455936432,0.4186878502368927,0.2101796269416809,MAIZ_3,MAIZ_3,1,0
7688,7689,b'\x01\x01\x00\x00\x00\xd6\xd4\x11\xa9R|O\xc0\xb4\x00]t\xa6YA\xc0',006392,3,MAIZ,384,0.4026739299297333,0.28317221999168396,0.36116814613342285,0.25306403636932373,0.4839901328086853,0.17798912525177002,0.4317548871040344,0.13006474077701569,0.29661014676094055,0.16087843477725983,0.40641075372695923,0.2046632021665573,MAIZ_3,MAIZ_3,1,0
7689,7690,b'\x01\x01\x00\x00\x00\xceZ\xf2\xc5L|O\xc0\xb4\x00]t\xa6YA\xc0',006392,3,MAIZ,384,0.39246219396591187,0.2765878438949585,0.3932144343852997,0.2825588583946228,0.4594936668872833,0.16550152003765106,0.4141821265220642,0.12353789806365967,0.2953890562057495,0.15817901492118835,0.3991314768791199,0.20131422579288483,MAIZ_3,MAIZ_3,1,0
7690,7691,b'\x01\x01\x00\x00\x00\xedBpRd|O\xc0\xbbz|W\xacYA\xc0',006392,3,MAIZ,384,0.40515655279159546,0.28253427147865295,0.39539679884910583,0.2764906883239746,0.4875739514827728,0.18475335836410522,0.4443656802177429,0.14670097827911377,0.3179023265838623,0.16980038583278656,0.43150416016578674,0.2176423817873001,MAIZ_3,MAIZ_3,1,0
7691,7692,b'\x01\x01\x00\x00\x00\xe5\xc8Po^|O\xc0\xbbz|W\xacYA\xc0',006392,3,MAIZ,384,0.40969976782798767,0.2852090001106262,0.3989209234714508,0.2785794734954834,0.46760067343711853,0.17898108065128326,0.4321855306625366,0.1436244696378708,0.311735063791275,0.16700951755046844,0.41144415736198425,0.20947284996509552,MAIZ_3,MAIZ_3,1,0
7692,7693,b'\x01\x01\x00\x00\x00\xdeN1\x8cX|O\xc0\xbbz|W\xacYA\xc0',006392,3,MAIZ,384,0.41181859374046326,0.28795644640922546,0.38164252042770386,0.2628062963485718,0.48239436745643616,0.18392005562782288,0.437295526266098,0.14151830971240997,0.3201296329498291,0.1714671403169632,0.4137658178806305,0.20842188596725464,MAIZ_3,MAIZ_3,1,0
7693,7694,b'\x01\x01\x00\x00\x00\xd6\xd4\x11\xa9R|O\xc0\xbbz|W\xacYA\xc0',006392,3,MAIZ,384,0.3921436667442322,0.27715492248535156,0.3698221445083618,0.25832217931747437,0.4927809238433838,0.1785985231399536,0.43504175543785095,0.13122154772281647,0.30175817012786865,0.16200077533721924,0.39780735969543457,0.20174741744995117,MAIZ_3,MAIZ_3,1,0
7694,7695,b'\x01\x01\x00\x00\x00\xceZ\xf2\xc5L|O\xc0\xbbz|W\xacYA\xc0',006392,3,MAIZ,384,0.397075355052948,0.28030702471733093,0.38722264766693115,0.2746322751045227,0.4501587450504303,0.16174906492233276,0.4220072627067566,0.12583127617835999,0.2938612699508667,0.1565200686454773,0.400943398475647,0.20281018316745758,MAIZ_3,MAIZ_3,1,0
7695,7696,b'\x01\x01\x00\x00\x00\xe5\xc8Po^|O\xc0\xc3\xf4\x9b:\xb2YA\xc0',006392,3,MAIZ,384,0.4050427973270416,0.2817226052284241,0.4075399935245514,0.2885316014289856,0.510948896408081,0.18964479863643646,0.4178106188774109,0.13865742087364197,0.3049086034297943,0.16384288668632507,0.40616464614868164,0.2064656764268875,MAIZ_3,MAIZ_3,1,0
7696,7697,b'\x01\x01\x00\x00\x00\xdeN1\x8cX|O\xc0\xc3\xf4\x9b:\xb2YA\xc0',006392,3,MAIZ,384,0.3952957093715668,0.2768418788909912,0.37964460253715515,0.2643844485282898,0.48978328704833984,0.17936508357524872,0.4173169732093811,0.1327318549156189,0.3179023265838623,0.16980038583278656,0.39358824491500854,0.20140992105007172,MAIZ_3,MAIZ_3,1,0
7697,7698,b'\x01\x01\x00\x00\x00\xd6\xd4\x11\xa9R|O\xc0\xc3\xf4\x9b:\xb2YA\xc0',006392,3,MAIZ,384,0.4009530246257782,0.28175824880599976,0.3602398633956909,0.2509640157222748,0.4582062065601349,0.1696791648864746,0.4257350265979767,0.13253824412822723,0.3106936514377594,0.16606591641902924,0.3966653645038605,0.20246733725070953,MAIZ_3,MAIZ_3,1,0
7698,7699,b'\x01\x01\x00\x00\x00\x92\x9a\xb9;\x93zO\xc0\xcc\xae\xc7X\x8eSA\xc0',006392,3,MAIZ,388,0.37254905700683594,0.275012731552124,0.39559152722358704,0.2873755991458893,0.4632352888584137,0.22838346660137177,0.467838317155838,0.1554301381111145,0.3574730157852173,0.18325434625148773,0.42411017417907715,0.19299893081188202,MAIZ_3,MAIZ_3,1,0
7699,7700,b'\x01\x01\x00\x00\x00\x8a \x9aX\x8dzO\xc0\xcc\xae\xc7X\x8eSA\xc0',006392,3,MAIZ,388,0.3712983727455139,0.2736290395259857,0.40305575728416443,0.2912304401397705,0.43759632110595703,0.22432859241962433,0.4492277204990387,0.15721076726913452,0.3412286937236786,0.1795637458562851,0.45255813002586365,0.20412586629390717,MAIZ_3,MAIZ_3,1,0
7700,7701,b'\x01\x01\x00\x00\x00\xa1\x8e\xf8\x01\x9fzO\xc0\xd4(\xe7;\x94SA\xc0',006392,3,MAIZ,388,0.34887492656707764,0.2598912715911865,0.3798449635505676,0.2839261591434479,0.44616925716400146,0.19101043045520782,0.5143576860427856,0.12778472900390625,0.35843518376350403,0.1560681313276291,0.3809312880039215,0.1776016503572464,MAIZ_3,MAIZ_3,1,0
7701,7702,b'\x01\x01\x00\x00\x00\x99\x14\xd9\x1e\x99zO\xc0\xd4(\xe7;\x94SA\xc0',006392,3,MAIZ,388,0.3488938510417938,0.25974616408348083,0.36916691064834595,0.27518990635871887,0.432146281003952,0.19030798971652985,0.5324074029922485,0.1418585479259491,0.3616822063922882,0.16260503232479095,0.36846765875816345,0.17194817960262299,MAIZ_3,MAIZ_3,1,0
7702,7703,b'\x01\x01\x00\x00\x00\x92\x9a\xb9;\x93zO\xc0\xd4(\xe7;\x94SA\xc0',006392,3,MAIZ,388,0.36246156692504883,0.26840507984161377,0.3883689045906067,0.28394585847854614,0.4966352880001068,0.22969983518123627,0.4971165060997009,0.1539163589477539,0.3799654245376587,0.1804264485836029,0.41982975602149963,0.19080644845962524,MAIZ_3,MAIZ_3,1,0
7703,7704,b'\x01\x01\x00\x00\x00\x8a \x9aX\x8dzO\xc0\xd4(\xe7;\x94SA\xc0',006392,3,MAIZ,388,0.37112125754356384,0.27364248037338257,0.3954344093799591,0.28490883111953735,0.46666666865348816,0.2308311015367508,0.46726396679878235,0.15764997899532318,0.39155393838882446,0.19256620109081268,0.4277326166629791,0.19690878689289093,MAIZ_3,MAIZ_3,1,0
7704,7705,b'\x01\x01\x00\x00\x00\x82\xa6zu\x87zO\xc0\xd4(\xe7;\x94SA\xc0',006392,3,MAIZ,388,0.37681761384010315,0.27725696563720703,0.40516397356987,0.290865033864975,0.45660072565078735,0.22689580917358398,0.4424119293689728,0.15125076472759247,0.37520256638526917,0.18599356710910797,0.41844287514686584,0.19350486993789673,MAIZ_3,MAIZ_3,1,0
7705,7706,b'\x01\x01\x00\x00\x00\xa1\x8e\xf8\x01\x9fzO\xc0\xdb\xa2\x06\x1f\x9aSA\xc0',006392,3,MAIZ,388,0.3452043831348419,0.25739288330078125,0.3732587695121765,0.27761533856391907,0.44560670852661133,0.1848958283662796,0.47280335426330566,0.11383479088544846,0.3578082025051117,0.14351648092269897,0.3762771785259247,0.17521719634532928,MAIZ_3,MAIZ_3,1,0
7706,7707,b'\x01\x01\x00\x00\x00\x99\x14\xd9\x1e\x99zO\xc0\xdb\xa2\x06\x1f\x9aSA\xc0',006392,3,MAIZ,388,0.34385111927986145,0.2564360201358795,0.37187403440475464,0.27717965841293335,0.42960289120674133,0.1800691783428192,0.4897243082523346,0.1221759021282196,0.38054051995277405,0.15416058897972107,0.3722051680088043,0.17490729689598083,MAIZ_3,MAIZ_3,1,0
7707,7708,b'\x01\x01\x00\x00\x00\x92\x9a\xb9;\x93zO\xc0\xdb\xa2\x06\x1f\x9aSA\xc0',006392,3,MAIZ,388,0.3425324559211731,0.25503626465797424,0.37752994894981384,0.27860191464424133,0.48226574063301086,0.19835969805717468,0.5336363315582275,0.1443442553281784,0.39782822132110596,0.17207513749599457,0.3784860372543335,0.17667721211910248,MAIZ_3,MAIZ_3,1,0
7708,7709,b'\x01\x01\x00\x00\x00\x8a \x9aX\x8dzO\xc0\xdb\xa2\x06\x1f\x9aSA\xc0',006392,3,MAIZ,388,0.3542822003364563,0.26218461990356445,0.3823873996734619,0.27778351306915283,0.4914933741092682,0.21922428905963898,0.507480800151825,0.15092599391937256,0.39562445878982544,0.18098415434360504,0.4210762679576874,0.1948132961988449,MAIZ_3,MAIZ_3,1,0
